Year,Month,Day,Hour,Power(MW),Minute,Temperature,Clearsky GHI,DHI,Clearsky DHI,Clearsky DNI,Cloud Type,DNI,Relative Humidity,Pressure,Wind Speed,Global Horizontal UV Irradiance (295-385nm),Global Horizontal UV Irradiance (280-400nm),Solar Zenith Angle,Dew Point,Surface Albedo
2006,8,4,13,6,30,29.400000000000002,697,100,100,852,0,852,34.660000000000004,942,2.1,32.0813,40.8649,45.56,12.200000000000001,0.18
2006,8,4,14,17,30,30.6,793,106,106,877,0,877,31.91,941,1.7000000000000002,37.2199,47.3499,38.47,12,0.18
2006,8,4,15,4.2,30,31.400000000000002,821,106,106,887,0,887,29.73,940,1.3,38.72,49.2434,36.31,11.600000000000001,0.18
2006,8,4,16,0.7,30,31.6,776,103,103,877,0,877,28.5,939,1.1,36.2965,46.1852,39.9,11.100000000000001,0.18
2006,8,4,17,0,30,31.400000000000002,662,97,97,844,0,844,27.91,938,1.1,30.2233,38.5198,47.95,10.700000000000001,0.18
2006,8,4,18,0,30,30.6,492,85,85,782,0,782,28.37,937,1.2000000000000002,21.3637,27.3334,58.65,10.200000000000001,0.18
2006,8,4,19,0,30,28.5,283,67,67,655,0,655,31.720000000000002,937,1.1,11.1268,14.3834,70.8,10.100000000000001,0.18
2006,8,4,20,0,30,25.400000000000002,70,33,33,338,0,338,49.59,938,1,0,0,83.71000000000001,14.100000000000001,0.18
2006,8,4,21,0,30,23.5,0,0,0,0,0,0,50.910000000000004,938,1.2000000000000002,0,0,97.31,12.8,0.18
2006,8,4,22,0,30,22.5,0,0,0,0,0,0,52.27,939,1.3,0,0,111.08,12.200000000000001,0.18
2006,8,4,23,0,30,22.1,0,0,0,0,0,0,52.14,939,1.4000000000000001,0,0,125.05,11.8,0.18
2006,8,5,0,0,30,21,0,0,0,0,0,0,54.78,940,1.6,0,0,139.14000000000001,11.600000000000001,0.18
2006,8,5,1,0,30,20.3,0,0,0,0,0,0,56.25,939,1.7000000000000002,0,0,153.3,11.3,0.18
2006,8,5,2,0,30,19.8,0,0,0,0,0,0,57.2,939,1.7000000000000002,0,0,167.44,11.100000000000001,0.18
2006,8,5,3,0,30,19.200000000000003,0,0,0,0,0,0,58.54,939,1.7000000000000002,0,0,177.20000000000002,10.9,0.18
2006,8,5,4,0,30,18.7,0,0,0,0,0,0,59.57,939,1.8,0,0,163.74,10.700000000000001,0.18
2006,8,5,5,0,30,18.2,0,0,0,0,0,0,60.81,939,1.8,0,0,149.57,10.5,0.18
2006,8,5,6,0.4,30,17.7,0,0,0,0,0,0,62.22,939,1.8,0,0,135.42000000000002,10.4,0.18
2006,8,5,7,7.2,30,17.2,0,0,0,0,0,0,63.620000000000005,939,1.8,0,0,121.35000000000001,10.200000000000001,0.18
2006,8,5,8,13.7,30,16.900000000000002,0,0,0,0,0,0,64.21000000000001,940,1.8,0,0,107.42,10.100000000000001,0.18
2006,8,5,9,18.2,30,17.900000000000002,0,0,0,0,0,0,59.71,940,2.5,0,0,93.69,10,0.18
2006,8,5,10,23.8,30,20.700000000000003,125,42,42,491,0,491,50.51,941,3.3000000000000003,0,0,80.22,10.100000000000001,0.18
2006,8,5,11,24.4,30,24.700000000000003,346,68,68,726,0,726,40.12,941,3.3000000000000003,14.0639,18.1086,67.43,10.200000000000001,0.18
2006,8,5,12,16.1,30,28.400000000000002,551,81,81,830,0,830,30.79,941,3.1,24.3437,31.102,55.54,9.5,0.18
2006,8,5,13,24.5,30,30.3,710,91,91,881,0,881,26.45,941,2.9000000000000004,32.7027,41.6544,45.34,8.9,0.18
2006,8,5,14,21.2,30,31.3,807,246,96,906,2,615,24.76,941,2.8000000000000003,34.2367,43.5531,38.21,8.8,0.18
2006,8,5,15,15.6,30,31.900000000000002,834,259,98,911,2,615,23.67,940,2.6,35.674,45.368,36.050000000000004,8.6,0.18
2006,8,5,16,14,30,32,788,241,97,898,2,609,23.34,939,2.5,33.2292,42.2807,39.660000000000004,8.5,0.18
2006,8,5,17,5.6,30,31.6,672,179,91,864,2,644,23.740000000000002,938,2.4000000000000004,27.9586,35.6318,47.77,8.4,0.18
2006,8,5,18,0,30,30.700000000000003,497,115,84,792,2,657,24.95,938,2.4000000000000004,19.904,25.464,58.51,8.4,0.18
2006,8,5,19,0,30,28.3,285,81,66,664,2,535,29.310000000000002,938,1.7000000000000002,10.1545,13.1247,70.7,8.700000000000001,0.18
2006,8,5,20,0,30,24.900000000000002,71,33,33,351,1,351,46.34,939,1.2000000000000002,0,0,83.63,12.600000000000001,0.18
2006,8,5,21,0,30,23,0,0,0,0,1,0,49.300000000000004,939,1.3,0,0,97.25,11.8,0.18
2006,8,5,22,0,30,22.1,0,0,0,0,1,0,50.980000000000004,940,1.5,0,0,111.04,11.5,0.18
2006,8,5,23,0,30,21.8,0,0,0,0,1,0,51.42,940,1.6,0,0,125.02,11.3,0.18
2006,8,6,0,0,30,20.900000000000002,0,0,0,0,1,0,54.01,940,1.6,0,0,139.12,11.200000000000001,0.18
2006,8,6,1,0,30,20.3,0,0,0,0,1,0,55.83,940,1.6,0,0,153.28,11.200000000000001,0.18
2006,8,6,2,0,30,19.700000000000003,0,0,0,0,1,0,57.88,940,1.6,0,0,167.41,11.200000000000001,0.18
2006,8,6,3,0,30,19.1,0,0,0,0,1,0,60.370000000000005,940,1.7000000000000002,0,0,176.98,11.200000000000001,0.18
2006,8,6,4,0,30,18.5,0,0,0,0,1,0,63.25,939,1.7000000000000002,0,0,163.67000000000002,11.4,0.18
2006,8,6,5,0,30,18,0,0,0,0,0,0,66.27,939,1.8,0,0,149.51,11.600000000000001,0.18
2006,8,6,6,0.6,30,17.5,0,0,0,0,0,0,69.7,939,1.9000000000000001,0,0,135.35,11.9,0.18
2006,8,6,7,7.9,30,17.1,0,0,0,0,0,0,72.78,940,2,0,0,121.27,12.200000000000001,0.18
2006,8,6,8,14.8,30,16.8,0,0,0,0,0,0,74.95,940,2.2,0,0,107.32000000000001,12.3,0.18
2006,8,6,9,21.1,30,17.8,0,0,0,0,0,0,70.64,941,2.9000000000000004,0,0,93.58,12.4,0.18
2006,8,6,10,25.2,30,20.5,128,43,43,493,0,493,59.86,941,3.6,0,0,80.09,12.4,0.18
2006,8,6,11,26.5,30,24.700000000000003,351,68,68,731,0,731,46.24,941,3.4000000000000004,14.2881,18.3943,67.27,12.4,0.18
2006,8,6,12,27.7,30,28.3,558,82,82,837,0,837,32.83,941,3.1,24.677,31.5255,55.35,10.4,0.18
2006,8,6,13,19.6,30,30.1,718,90,90,889,0,889,27.740000000000002,941,2.5,33.0953,42.1525,45.11,9.5,0.18
2006,8,6,14,1,30,31.1,816,95,95,914,0,914,25.73,941,2.1,38.3464,48.7792,37.94,9.200000000000001,0.18
2006,8,6,15,8.7,30,31.700000000000003,843,96,96,921,0,921,24.36,940,2,39.8025,50.6166,35.77,8.9,0.18
2006,8,6,16,0.1,30,31.900000000000002,796,94,94,909,0,909,23.66,939,1.9000000000000001,37.2752,47.427,39.43,8.6,0.18
2006,8,6,17,1.9,30,31.6,681,90,90,876,0,876,23.72,938,2.1,31.1318,39.674,47.58,8.4,0.18
2006,8,6,18,0,30,30.700000000000003,506,78,78,817,0,817,24.76,938,2.2,22.0083,28.1542,58.370000000000005,8.3,0.18
2006,8,6,19,0,30,28.3,292,62,62,692,0,692,28.8,938,1.8,11.5059,14.8692,70.59,8.5,0.18
2006,8,6,20,0,30,24.900000000000002,75,32,32,382,0,382,45.160000000000004,938,1.3,0,0,83.56,12.200000000000001,0.18
2006,8,6,21,0,30,22.900000000000002,0,0,0,0,0,0,48.24,938,1.5,0,0,97.19,11.4,0.18
2006,8,6,22,0,30,22.1,0,0,0,0,0,0,49.08,939,1.7000000000000002,0,0,111,10.9,0.18
2006,8,6,23,0,30,21.700000000000003,0,0,0,0,0,0,49.28,939,1.8,0,0,124.99000000000001,10.600000000000001,0.18
2006,8,7,0,0,30,20.700000000000003,0,0,0,0,0,0,51.72,940,1.9000000000000001,0,0,139.1,10.4,0.18
2006,8,7,1,0,30,20,0,0,0,0,0,0,53.480000000000004,939,2,0,0,153.26,10.3,0.18
2006,8,7,2,0,30,19.400000000000002,0,0,0,0,0,0,55.5,939,2.1,0,0,167.37,10.3,0.18
2006,8,7,3,0,30,18.8,0,0,0,0,0,0,58.58,939,2.3000000000000003,0,0,176.74,10.5,0.18
2006,8,7,4,0,30,18.3,0,0,0,0,0,0,62.300000000000004,938,2.4000000000000004,0,0,163.58,11,0.18
2006,8,7,5,0,30,17.900000000000002,0,0,0,0,0,0,66.32000000000001,938,2.5,0,0,149.43,11.5,0.18
2006,8,7,6,0.9,30,17.5,0,0,0,0,0,0,70.12,938,2.5,0,0,135.27,12,0.18
2006,8,7,7,8.5,30,17.2,0,0,0,0,0,0,72.89,939,2.5,0,0,121.18,12.3,0.18
2006,8,7,8,16.4,30,17,0,0,0,0,0,0,74.57000000000001,939,2.5,0,0,107.22,12.4,0.18
2006,8,7,9,19.6,30,17.900000000000002,0,0,0,0,1,0,70.93,940,3.2,0,0,93.46000000000001,12.600000000000001,0.18
2006,8,7,10,6.5,30,20.700000000000003,132,43,43,513,0,513,60.1,940,3.9000000000000004,4.7963,6.2935,79.95,12.700000000000001,0.18
2006,8,7,11,2.8,30,24.700000000000003,358,67,67,749,0,749,47.32,940,4.3,14.5943,18.7855,67.11,12.700000000000001,0.18
2006,8,7,12,2.8,30,28,566,81,81,849,0,849,34.04,941,4.7,25.0563,32.0074,55.15,10.700000000000001,0.18
2006,8,7,13,3.4,30,29.6,727,88,88,902,0,902,29.01,940,4.5,33.5354,42.7108,44.87,9.700000000000001,0.18
2006,8,7,14,1.2,30,30.700000000000003,826,92,92,927,0,927,26.2,940,4.1000000000000005,38.8401,49.4053,37.67,9.1,0.18
2006,8,7,15,5.6,30,31.400000000000002,853,93,93,933,0,933,24.34,939,3.7,40.297,51.2437,35.5,8.6,0.18
2006,8,7,16,0.5,30,31.700000000000003,807,91,91,923,0,923,23.31,938,3.4000000000000004,37.8123,48.1087,39.19,8.200000000000001,0.18
2006,8,7,17,0.9,30,31.5,690,86,86,894,0,894,23.13,937,3.2,31.5632,40.2221,47.4,7.9,0.18
2006,8,7,18,0,30,30.6,515,74,74,837,0,837,24.05,937,3,22.417,28.6751,58.24,7.800000000000001,0.18
2006,8,7,19,0,30,28.1,299,59,59,719,0,719,28.12,937,2.1,11.794,15.2395,70.49,7.9,0.18
2006,8,7,20,0,30,24.6,79,31,31,422,0,422,43.410000000000004,938,1.4000000000000001,0,0,83.48,11.3,0.18
2006,8,7,21,0,30,22.6,0,0,0,0,0,0,46.93,938,1.6,0,0,97.13,10.700000000000001,0.18
2006,8,7,22,0,30,21.8,0,0,0,0,0,0,47.82,939,1.9000000000000001,0,0,110.95,10.200000000000001,0.18
2006,8,7,23,0,30,21.5,0,0,0,0,0,0,47.93,939,2.1,0,0,124.96000000000001,10,0.18
2006,8,8,0,0,30,20.700000000000003,0,0,0,0,0,0,49.97,939,2.6,0,0,139.08,9.9,0.18
2006,8,8,1,0,30,20.1,0,0,0,0,0,0,51.74,939,2.8000000000000003,0,0,153.24,9.9,0.18
2006,8,8,2,0,30,19.5,0,0,0,0,0,0,53.74,939,2.8000000000000003,0,0,167.33,9.9,0.18
2006,8,8,3,0,30,18.8,0,0,0,0,0,0,56.32,939,2.6,0,0,176.49,9.9,0.18
2006,8,8,4,0,30,18.1,0,0,0,0,0,0,58.97,938,2.4000000000000004,0,0,163.5,10,0.18
2006,8,8,5,0,30,17.5,0,0,0,0,0,0,61.24,938,2.3000000000000003,0,0,149.35,10,0.18
2006,8,8,6,0.6,30,17,0,0,0,0,0,0,63.18,938,2.4000000000000004,0,0,135.19,9.9,0.18
2006,8,8,7,8.1,30,16.6,0,0,0,0,0,0,64.98,938,2.8000000000000003,0,0,121.09,10,0.18
2006,8,8,8,15.9,30,16.2,0,0,0,0,0,0,67.16,939,3.2,0,0,107.11,10.100000000000001,0.18
2006,8,8,9,22.4,30,16.6,0,0,0,0,0,0,66.12,940,3.8000000000000003,0,0,93.34,10.200000000000001,0.18
2006,8,8,10,26.2,30,19.1,140,40,40,565,0,565,56.93,940,4.3,5.0868,6.6737,79.81,10.4,0.18
2006,8,8,11,27.8,30,22.900000000000002,371,60,60,794,0,794,43.53,941,4.800000000000001,15.1475,19.4944,66.94,9.8,0.18
2006,8,8,12,27.5,30,26.3,581,70,70,890,0,890,30.03,941,5.1000000000000005,25.7449,32.8846,54.96,7.4,0.18
2006,8,8,13,8.6,30,28.400000000000002,743,76,76,938,0,938,24.46,941,4.800000000000001,34.299,43.6812,44.63,6.2,0.18
2006,8,8,14,19.1,30,29.700000000000003,842,79,79,961,0,961,22.080000000000002,940,4.5,39.6164,50.3909,37.4,5.800000000000001,0.18
2006,8,8,15,18.3,30,30.5,869,80,80,965,0,965,20.47,939,4.3,41.0762,52.2328,35.22,5.300000000000001,0.18
2006,8,8,16,12.1,30,30.8,822,80,80,954,0,954,19.48,938,4.1000000000000005,38.5373,49.0294,38.95,4.9,0.18
2006,8,8,17,5.3,30,30.6,704,76,76,924,0,924,19.07,937,3.8000000000000003,32.225,41.0635,47.21,4.4,0.18
2006,8,8,18,0,30,29.700000000000003,527,69,69,867,0,867,19.56,936,3.5,22.9582,29.3654,58.1,4,0.18
2006,8,8,19,0,30,27,308,57,57,748,0,748,22.94,936,2.4000000000000004,12.1616,15.7124,70.39,4.1000000000000005,0.18
2006,8,8,20,0,30,23.3,82,31,31,446,0,446,37.32,936,1.5,0,0,83.4,7.9,0.18
2006,8,8,21,0,30,21.1,0,0,0,0,0,0,41.44,937,1.8,0,0,97.07000000000001,7.5,0.18
2006,8,8,22,0,30,20.5,0,0,0,0,0,0,41.09,937,2.3000000000000003,0,0,110.91,6.800000000000001,0.18
2006,8,8,23,0,30,20.200000000000003,0,0,0,0,0,0,40.61,938,2.6,0,0,124.93,6.4,0.18
2006,8,9,0,0,30,19.700000000000003,0,0,0,0,0,0,41.13,938,3.7,0,0,139.05,6.1000000000000005,0.18
2006,8,9,1,0,30,19.3,0,0,0,0,0,0,42.07,938,4.1000000000000005,0,0,153.22,6.1000000000000005,0.18
2006,8,9,2,0,30,18.8,0,0,0,0,0,0,43.56,938,4.2,0,0,167.28,6.1000000000000005,0.18
2006,8,9,3,0,30,18.400000000000002,0,0,0,0,0,0,44.88,938,4.2,0,0,176.23,6.2,0.18
2006,8,9,4,0,30,18,0,0,0,0,0,0,46.22,938,4.1000000000000005,0,0,163.4,6.300000000000001,0.18
2006,8,9,5,0,30,17.5,0,0,0,0,0,0,48.02,937,4,0,0,149.27,6.4,0.18
2006,8,9,6,0.8,30,17,0,0,0,0,0,0,50.04,937,3.9000000000000004,0,0,135.1,6.5,0.18
2006,8,9,7,8.3,30,16.6,0,0,0,0,0,0,51.63,937,3.8000000000000003,0,0,120.99000000000001,6.6000000000000005,0.18
2006,8,9,8,15,30,16.1,0,0,0,0,0,0,53.53,938,3.8000000000000003,0,0,107.01,6.7,0.18
2006,8,9,9,22,30,16.5,0,0,0,0,1,0,52.2,938,4.2,0,0,93.22,6.7,0.18
2006,8,9,10,26.2,30,19,141,40,40,563,0,563,44.68,939,4.6000000000000005,5.1234,6.7207,79.67,6.7,0.18
2006,8,9,11,28,30,23,369,62,62,778,0,778,35.18,939,5.2,15.0889,19.4158,66.77,6.800000000000001,0.18
2006,8,9,12,27.7,30,26.8,577,76,76,868,0,868,26.77,940,5.9,25.5945,32.6898,54.75,6.1000000000000005,0.18
2006,8,9,13,27.3,30,29.1,739,83,83,918,1,918,24.150000000000002,940,5.5,34.1395,43.4759,44.39,6.6000000000000005,0.18
2006,8,9,14,24.6,30,30.6,837,87,87,941,0,941,22.44,939,4.800000000000001,39.4056,50.1208,37.12,6.800000000000001,0.18
2006,8,9,15,17.2,30,31.6,861,147,89,942,2,849,21.04,938,4.2,39.8704,50.6977,34.93,6.6000000000000005,0.18
2006,8,9,16,10.1,30,32,813,88,88,930,1,930,20.19,937,3.8000000000000003,38.1371,48.5185,38.71,6.4,0.18
2006,8,9,17,4.1,30,31.8,696,96,84,897,2,875,20.04,936,3.4000000000000004,31.7413,40.4453,47.03,6.1000000000000005,0.18
2006,8,9,18,0,30,31,517,74,79,825,2,817,20.75,936,2.8000000000000003,22.1049,28.2721,57.96,5.9,0.18
2006,8,9,19,0,30,28.5,298,92,63,696,3,491,25.02,936,1.7000000000000002,10.1593,13.1237,70.28,6.6000000000000005,0.18
2006,8,9,20,0,30,25.5,78,39,32,389,3,88,41.25,936,1,0,0,83.33,11.4,0.18
2006,8,9,21,0,30,24,0,0,0,0,3,0,40.61,937,1.1,0,0,97.02,9.8,0.18
2006,8,9,22,0,30,23,0,0,0,0,3,0,41.84,937,1.1,0,0,110.87,9.3,0.18
2006,8,9,23,0,30,22.6,0,0,0,0,3,0,41.87,938,1.1,0,0,124.9,9,0.18
2006,8,10,0,0,30,21.3,0,0,0,0,0,0,45.13,938,1.6,0,0,139.03,8.9,0.18
2006,8,10,1,0,30,20.5,0,0,0,0,0,0,48.54,938,2,0,0,153.20000000000002,9.3,0.18
2006,8,10,2,0,30,19.700000000000003,0,0,0,0,0,0,53.2,938,2.4000000000000004,0,0,167.23,9.9,0.18
2006,8,10,3,0,30,18.900000000000002,0,0,0,0,0,0,57.59,938,2.5,0,0,175.97,10.4,0.18
2006,8,10,4,0,30,18.1,0,0,0,0,0,0,61.34,938,2.5,0,0,163.29,10.5,0.18
2006,8,10,5,0,30,17.400000000000002,0,0,0,0,3,0,64.76,938,2.3000000000000003,0,0,149.18,10.700000000000001,0.18
2006,8,10,6,0.7,30,16.7,0,0,0,0,3,0,68.24,938,2.1,0,0,135.01,10.8,0.18
2006,8,10,7,8.5,30,16.1,0,0,0,0,1,0,71.4,938,2,0,0,120.89,10.9,0.18
2006,8,10,8,14.9,30,15.700000000000001,0,0,0,0,1,0,73.77,938,2,0,0,106.89,11,0.18
2006,8,10,9,20.9,30,16.900000000000002,0,0,0,0,1,0,69.16,939,2.7,0,0,93.09,11.200000000000001,0.18
2006,8,10,10,25.1,30,20,139,43,43,528,0,528,58.31,940,3.2,5.0515,6.6251,79.53,11.600000000000001,0.18
2006,8,10,11,26.5,30,24.1,365,66,66,752,0,752,45.93,941,3.2,14.9479,19.2313,66.6,11.700000000000001,0.18
2006,8,10,12,24.7,30,27.900000000000002,572,79,79,849,0,849,34.38,941,3.1,25.3977,32.436,54.550000000000004,10.8,0.18
2006,8,10,13,17.7,30,30.3,732,87,87,899,0,899,28.51,941,2.7,33.8418,43.0946,44.14,10,0.18
2006,8,10,14,8.3,30,31.8,830,93,93,920,1,920,25.7,940,2.2,39.1008,49.7311,36.83,9.8,0.18
2006,8,10,15,6.7,30,32.6,857,91,91,932,1,932,24.240000000000002,940,1.7000000000000002,40.5558,51.5674,34.64,9.600000000000001,0.18
2006,8,10,16,12.4,30,32.800000000000004,809,89,89,920,1,920,23.47,939,1.2000000000000002,37.9718,48.3063,38.46,9.3,0.18
2006,8,10,17,3.5,30,32.5,692,84,84,889,0,889,23.37,938,0.8,31.7161,40.4115,46.84,8.9,0.18
2006,8,10,18,0,30,31.6,516,75,75,828,0,828,24.14,937,0.6000000000000001,22.5155,28.7953,57.82,8.700000000000001,0.18
2006,8,10,19,0,30,29.8,300,61,61,705,0,705,26.86,937,0.6000000000000001,11.8713,15.3333,70.18,8.700000000000001,0.18
2006,8,10,20,0,30,27.1,79,32,32,404,0,404,40.75,937,0.9,0,0,83.25,12.600000000000001,0.18
2006,8,10,21,0,30,24.700000000000003,0,0,0,0,0,0,43.27,937,1.1,0,0,96.96000000000001,11.4,0.18
2006,8,10,22,0,30,23.1,0,0,0,0,0,0,47.74,938,1.2000000000000002,0,0,110.83,11.4,0.18
2006,8,10,23,0,30,22.400000000000002,0,0,0,0,0,0,49.34,938,1.3,0,0,124.87,11.3,0.18
2006,8,11,0,0,30,21.3,0,0,0,0,0,0,52.22,938,1.6,0,0,139.01,11.100000000000001,0.18
2006,8,11,1,0,30,20.8,0,0,0,0,0,0,53.730000000000004,938,1.8,0,0,153.18,11.100000000000001,0.18
2006,8,11,2,0,30,20.3,0,0,0,0,0,0,55.47,938,1.9000000000000001,0,0,167.18,11.100000000000001,0.18
2006,8,11,3,0,30,19.8,0,0,0,0,0,0,57.17,938,2,0,0,175.69,11.100000000000001,0.18
2006,8,11,4,0,30,19.5,0,0,0,0,0,0,58.01,937,2.2,0,0,163.18,11,0.18
2006,8,11,5,0,30,19.1,0,0,0,0,0,0,59.32,937,2.5,0,0,149.08,11,0.18
2006,8,11,6,0.8,30,18.8,0,0,0,0,0,0,60.61,937,2.6,0,0,134.91,11,0.18
2006,8,11,7,8.1,30,18.400000000000002,0,0,0,0,0,0,62.54,937,2.9000000000000004,0,0,120.79,11.100000000000001,0.18
2006,8,11,8,14.3,30,18.1,0,0,0,0,0,0,64.29,938,3.3000000000000003,0,0,106.78,11.3,0.18
2006,8,11,9,19.7,30,18.900000000000002,0,0,0,0,1,0,61.63,938,4.1000000000000005,0,0,92.96000000000001,11.4,0.18
2006,8,11,10,23.3,30,21.400000000000002,143,42,42,547,0,547,53.47,939,4.7,5.1982,6.8162,79.38,11.600000000000001,0.18
2006,8,11,11,26.8,30,25.3,370,63,63,769,0,769,42.49,939,5.1000000000000005,15.1768,19.5225,66.42,11.600000000000001,0.18
2006,8,11,12,26.7,30,28.6,574,82,82,844,0,844,33.13,940,5.300000000000001,25.514,32.5818,54.33,10.8,0.18
2006,8,11,13,19.7,30,30.6,735,89,89,897,0,897,28.75,940,5,34.0061,43.3016,43.89,10.4,0.18
2006,8,11,14,3.8,30,31.900000000000002,836,93,93,925,0,925,26.21,939,4.6000000000000005,39.4081,50.12,36.54,10.100000000000001,0.18
2006,8,11,15,0.3,30,32.7,864,91,91,936,0,936,24.43,938,4.2,40.9102,52.0162,34.35,9.8,0.18
2006,8,11,16,3.9,30,32.9,815,90,90,923,0,923,23.34,937,3.6,38.2756,48.6911,38.21,9.3,0.18
2006,8,11,17,0,30,32.5,700,87,87,892,0,892,22.97,937,3.1,32.1035,40.9033,46.65,8.700000000000001,0.18
2006,8,11,18,0,30,31.5,523,77,77,834,0,834,23.47,936,2.7,22.8394,29.2075,57.68,8.200000000000001,0.18
2006,8,11,19,0,30,29,305,62,62,715,0,715,27.16,936,1.9000000000000001,12.0816,15.6029,70.08,8.200000000000001,0.18
2006,8,11,20,0,30,25.400000000000002,82,32,32,421,0,421,42.84,937,1.3,0,0,83.18,11.9,0.18
2006,8,11,21,0,30,23.200000000000003,0,0,0,0,0,0,45.84,937,1.5,0,0,96.91,10.9,0.18
2006,8,11,22,0,30,22.400000000000002,0,0,0,0,0,0,46.38,938,1.7000000000000002,0,0,110.79,10.3,0.18
2006,8,11,23,0,30,22,0,0,0,0,0,0,46.4,938,1.9000000000000001,0,0,124.84,10,0.18
2006,8,12,0,0,30,21.1,0,0,0,0,0,0,48.39,939,2.1,0,0,138.99,9.8,0.18
2006,8,12,1,0,30,20.6,0,0,0,0,0,0,49.57,939,2.4000000000000004,0,0,153.15,9.700000000000001,0.18
2006,8,12,2,0,30,20.1,0,0,0,0,0,0,51.02,938,2.6,0,0,167.11,9.700000000000001,0.18
2006,8,12,3,0,30,19.6,0,0,0,0,0,0,52.83,938,2.8000000000000003,0,0,175.41,9.700000000000001,0.18
2006,8,12,4,0,30,19.200000000000003,0,0,0,0,0,0,54.300000000000004,938,3,0,0,163.06,9.700000000000001,0.18
2006,8,12,5,0,30,18.8,0,0,0,0,0,0,55.47,937,3.3000000000000003,0,0,148.98,9.700000000000001,0.18
2006,8,12,6,0.7,30,18.400000000000002,0,0,0,0,0,0,56.7,937,3.7,0,0,134.81,9.700000000000001,0.18
2006,8,12,7,8.4,30,17.900000000000002,0,0,0,0,0,0,58.76,937,3.8000000000000003,0,0,120.68,9.700000000000001,0.18
2006,8,12,8,15.7,30,17.3,0,0,0,0,1,0,61.63,938,3.9000000000000004,0,0,106.66,9.9,0.18
2006,8,12,9,21.9,30,17.7,0,0,0,0,1,0,60.61,938,4.3,0,0,92.83,10,0.18
2006,8,12,10,26.4,30,20,147,44,44,554,0,554,53.15,939,4.6000000000000005,5.3456,7.0079,79.22,10.200000000000001,0.18
2006,8,12,11,27.4,30,23.900000000000002,378,66,66,773,0,773,42.480000000000004,940,4.800000000000001,15.5294,19.9727,66.24,10.4,0.18
2006,8,12,12,30.1,30,27.5,586,79,79,865,0,865,32.13,940,5,26.0738,33.2941,54.120000000000005,9.4,0.18
2006,8,12,13,20.6,30,29.400000000000002,748,89,89,910,0,910,26.990000000000002,940,4.7,34.6342,44.0992,43.63,8.5,0.18
2006,8,12,14,21,30,30.400000000000002,846,94,94,932,0,932,25.05,939,4.1000000000000005,39.9041,50.7489,36.25,8.200000000000001,0.18
2006,8,12,15,19.5,30,31.200000000000003,873,93,93,941,0,941,23.580000000000002,939,3.6,41.3603,52.5866,34.05,8,0.18
2006,8,12,16,12.5,30,31.700000000000003,825,90,90,932,0,932,22.42,938,3,38.7667,49.314,37.97,7.7,0.18
2006,8,12,17,4.9,30,31.6,706,83,83,904,0,904,21.97,937,2.6,32.3995,41.2785,46.46,7.300000000000001,0.18
2006,8,12,18,0,30,30.8,529,74,74,846,0,846,22.41,937,2.3000000000000003,23.1198,29.5643,57.54,6.9,0.18
2006,8,12,19,0,30,28.3,309,60,60,729,0,729,25.8,937,1.7000000000000002,12.2525,15.8217,69.98,6.9,0.18
2006,8,12,20,0,30,24.900000000000002,84,32,32,433,0,433,40.77,937,1.4000000000000001,0,0,83.11,10.700000000000001,0.18
2006,8,12,21,0,30,23.200000000000003,0,0,0,0,0,0,42.4,938,1.8,0,0,96.85000000000001,9.700000000000001,0.18
2006,8,12,22,0,30,22.8,0,0,0,0,0,0,41.97,938,2.2,0,0,110.75,9.200000000000001,0.18
2006,8,12,23,0,30,22.6,0,0,0,0,0,0,42.43,938,2.5,0,0,124.81,9.200000000000001,0.18
2006,8,13,0,0,30,22,0,0,0,0,0,0,44.71,939,3.2,0,0,138.96,9.4,0.18
2006,8,13,1,0,30,21.3,0,0,0,0,0,0,47.47,939,3.5,0,0,153.12,9.700000000000001,0.18
2006,8,13,2,0,30,20.5,0,0,0,0,0,0,50.4,938,3.6,0,0,167.05,9.8,0.18
2006,8,13,3,0,30,19.8,0,0,0,0,0,0,52.68,938,3.6,0,0,175.12,9.9,0.18
2006,8,13,4,0,30,19.3,0,0,0,0,0,0,54.11,938,3.6,0,0,162.93,9.8,0.18
2006,8,13,5,0,30,19.1,0,0,0,0,0,0,54.6,937,3.5,0,0,148.88,9.700000000000001,0.18
2006,8,13,6,0.7,30,19,0,0,0,0,7,0,55.04,937,3.5,0,0,134.71,9.8,0.18
2006,8,13,7,8.6,30,18.8,0,0,0,0,7,0,56.08,938,3.3000000000000003,0,0,120.57000000000001,9.9,0.18
2006,8,13,8,15.3,30,18.400000000000002,0,0,0,0,7,0,57.85,938,3.3000000000000003,0,0,106.53,9.9,0.18
2006,8,13,9,19.4,30,18.8,0,0,0,0,7,0,56.76,939,3.7,0,0,92.69,10,0.18
2006,8,13,10,23.2,30,21.3,151,57,41,579,7,330,48.92,939,4.3,4.3658,5.7222,79.06,10.100000000000001,0.18
2006,8,13,11,23.2,30,25.200000000000003,381,61,61,789,0,789,38.410000000000004,940,4.9,15.6772,20.1595,66.06,10,0.18
2006,8,13,12,27.6,30,28.5,590,72,72,880,0,880,28.18,940,5.2,26.2795,33.554,53.9,8.3,0.18
2006,8,13,13,24.9,30,30.400000000000002,752,79,79,925,0,925,24.43,940,4.6000000000000005,34.846,44.3666,43.37,7.800000000000001,0.18
